Level,Description,2004 Jan,2004 Feb,2004 Mar,2004 Apr,2004 May,2004 Jun,2004 Jul,2004 Aug,2004 Sep,2004 Oct,2004 Nov,2004 Dec,2005 Jan,2005 Feb,2005 Mar,2005 Apr,2005 May,2005 Jun,2005 Jul,2005 Aug,2005 Sep,2005 Oct,2005 Nov,2005 Dec,2006 Jan,2006 Feb,2006 Mar,2006 Apr,2006 May,2006 Jun,2006 Jul,2006 Aug,2006 Sep,2006 Oct,2006 Nov,2006 Dec,2007 Jan,2007 Feb,2007 Mar,2007 Apr,2007 May,2007 Jun,2007 Jul,2007 Aug,2007 Sep,2007 Oct,2007 Nov,2007 Dec,2008 Jan,2008 Feb,2008 Mar,2008 Apr,2008 May,2008 Jun,2008 Jul,2008 Aug,2008 Sep,2008 Oct,2008 Nov,2008 Dec,2009 Jan,2009 Feb,2009 Mar,2009 Apr,2009 May,2009 Jun,2009 Jul,2009 Aug,2009 Sep,2009 Oct,2009 Nov,2009 Dec,2010 Jan,2010 Feb,2010 Mar,2010 Apr,2010 May,2010 Jun,2010 Jul,2010 Aug,2010 Sep,2010 Oct,2010 Nov,2010 Dec,2011 Jan,2011 Feb,2011 Mar,2011 Apr,2011 May,2011 Jun,2011 Jul,2011 Aug,2011 Sep,2011 Oct,2011 Nov,2011 Dec,2012 Jan,2012 Feb,2012 Mar,2012 Apr,2012 May,2012 Jun,2012 Jul,2012 Aug,2012 Sep,2012 Oct,2012 Nov,2012 Dec,2013 Jan,2013 Feb,2013 Mar,2013 Apr,2013 May,2013 Jun,2013 Jul,2013 Aug,2013 Sep,2013 Oct,2013 Nov,2013 Dec,2014 Jan,2014 Feb,2014 Mar,2014 Apr,2014 May,2014 Jun,2014 Jul,2014 Aug,2014 Sep,2014 Oct,2014 Nov,2014 Dec,2015 Jan,2015 Feb,2015 Mar,2015 Apr,2015 May,2015 Jun,2015 Jul,2015 Aug,2015 Sep,2015 Oct,2015 Nov,2015 Dec
3,NT-Darwin,144.2355879,142.2256006,211.7092788,200.7748308,219.39189,276.2364861,467.3309797,374.5967986,270.8415636,207.7545687,162.0450802,459.4984582,212.8396301,117.2183417,82.7894707,148.0116768,272.0366428,286.8644798,558.7498357,648.8731594,342.5866628,167.1878001,129.9100736,65.3857628,131.890711,117.207151,98.347587,163.93647,139.742626,198.98136,623.073767,411.956552,318.797837,488.939144,221.570956,74.930286,135.087785,52.6548262,233.100978,162.9565146,648.9536597,565.5687741,445.8642919,542.6134436,411.125929,344.035694,175.4751341,35.900286,79.5017429,113.3500479,155.043037,154.7498822,180.4705749,336.9608817,542.8527106,449.8617358,336.9733387,250.9535638,189.673158,38.1307572,220.6918168,74.6209631,147.5751522,222.5761666,360.6619622,299.5792766,299.2887601,622.0460851,303.1889824,210.670311,239.2369145,276.1353887,174.9274343,91.5313221,115.4848184,250.3117424,252.7760927,535.3119908,269.2261088,513.6745858,464.5611681,164.2543305,80.910538,157.1362746,175.7954114,37.1055598,283.4362682,126.4286106,196.8562906,161.8964452,398.8702141,703.5359359,169.7589294,299.5583753,163.000367,289.1981466,289.7778885,70.4062062,213.2335908,147.3856022,158.7116284,235.3855854,410.4644278,515.178048,129.3631346,205.892519,131.1530442,112.2629509,196.8142139,121.2034442,102.789643,201.2553885,163.1817334,230.9902106,304.0250535,330.9392956,242.3002616,183.8834345,90.313424,84.8805402,129.1511119,71.2785519,313.1510626,302.7485218,244.2427035,440.9662876,573.5773119,628.5812742,441.8438132,390.2978458,239.0489381,191.5784531,164.9764114,195.1720873,133.4094508,237.1208244,236.1653492,628.6630889,813.066515,464.3787252,183.8891979,279.2505855,285.8400205,427.3727111
3,NT-Katherine Daly,29.4302975,15.9905003,21.9756844,13.944434,133.3767246,42.3889862,166.0429824,149.6390105,73.8469483,45.2794617,89.0399112,10.0023135,33.1995884,14.5076584,25.5797791,43.4328741,105.3842547,112.3425793,127.1604747,125.6178979,108.9183065,30.2654833,39.0103116,20.5403501,50.051338,9.260499,42.261222,46.444597,24.098711,41.283365,53.948032,119.501871,121.123204,95.567492,51.303657,51.051648,37.671654,28.6448498,52.361427,9.6886138,36.9983487,50.4099778,113.9964752,113.3185961,147.5525612,37.1064704,42.8502413,21.0445281,21.2732462,32.2770388,33.2236874,140.854842,88.2306195,139.9572119,277.00789,135.503227,69.5026247,37.1516719,32.2917434,5.4749448,21.4183876,13.8895975,11.4272624,9.5355046,78.7953077,50.7818716,52.6020309,82.1525863,75.0281672,60.3969831,19.445028,10.9013352,57.0903935,11.01781,13.5517801,24.6717997,39.5229911,59.6944955,134.2772335,174.5528583,126.128923,149.4146865,13.1179949,1.1505519,1.8649908,9.3764683,13.2923721,51.1062539,47.9449779,25.5116103,196.8440093,151.3909624,61.339913,86.9847732,46.2114189,20.5467575,20.4468279,32.5440645,21.4519545,64.7818337,43.7364324,46.9309226,78.7385722,163.300347,47.5919193,236.990631,56.0011582,245.1108343,8.660694,0.4357243,2.6256398,72.5294868,94.3831137,46.5441491,33.7031211,79.2145596,71.4569358,51.4308875,155.9373949,14.0426345,10.0317594,37.8733284,78.5379926,114.5637592,54.9587259,109.4624486,88.2512243,116.9975712,120.0285872,135.9603676,67.4319325,53.291126,11.7458681,15.3039272,23.0160088,6.0340575,27.1361198,86.5157734,306.0088924,118.7390898,86.9868238,119.545189,170.2698792,30.7211552
3,NT-Lasseter,16.522734,2.3242551,7.3865453,62.9207162,24.3732532,29.3886007,124.6574109,35.9022279,63.7054938,25.7490551,12.6018478,6.2700749,18.0807812,11.8184444,5.8108008,45.0619193,50.3277941,32.0280714,124.4141696,57.5089461,51.2698737,33.0636981,16.4268935,9.6130129,8.181505,2.747582,4.502023,51.601023,21.356175,71.236546,26.198988,20.278516,39.87611,59.291964,44.265987,0.0,21.8150867,7.290603,2.0033943,58.1931092,15.0446925,55.4907074,81.6670384,42.5857947,41.1286794,37.0057306,18.4982855,45.9512391,127.4540795,33.3189746,25.337497,23.6314494,35.0571446,65.4692156,146.7196461,32.5434107,39.2277195,28.6724819,83.9718002,1.0273138,19.5167049,3.0393885,6.0646098,9.8040664,55.0538597,70.0402484,84.454692,39.1869355,83.8794315,53.6001907,35.1284084,8.1580393,64.6415503,13.7311623,48.3846043,53.9667251,46.2606475,27.0409007,96.7530323,59.1731985,26.0203271,92.732123,27.2442325,9.4726026,31.3349282,146.3340594,6.5464731,33.9154409,31.5462687,34.3215238,61.6451547,27.7958979,41.3820506,90.0367324,14.3507649,26.8456761,15.4729472,6.541063,6.4405136,4.9506576,8.8531645,40.0322248,82.5150411,212.1549215,53.1464343,40.2335155,9.9688099,6.2078266,8.3855579,4.2387591,19.6509861,24.7663725,62.5662088,50.6529124,27.2685315,31.6400931,61.1821975,41.5992129,21.4310784,0.0,5.3887568,0.1827787,13.3001199,111.5743379,60.2727988,88.3287869,110.6567503,56.2050523,70.8474423,97.8000451,1.0439729,1.7025197,34.451833,4.0237287,31.74085,56.378476,28.065365,85.8352686,163.8595719,103.3250192,55.8270529,104.7329935,28.2200641,0.0
3,NT-Litchfield Kakadu Arnhem,2.8857465,6.2326925,9.0727886,55.1791239,23.6908034,64.1742641,176.2980751,151.7670267,48.9191651,63.3157144,7.0867882,27.3519918,22.9594457,0.0,30.0073851,63.4175692,39.3501313,58.8109527,105.1963112,38.096144,62.5314533,64.4305446,20.5467293,16.2348226,68.022775,7.913126,35.198109,24.69548,47.325791,256.957468,104.241695,75.41236,152.589456,130.297756,85.72051,26.42428,26.5763807,3.4902849,64.4608184,17.4423741,71.1690185,66.5792433,115.2043362,84.5346466,65.0998899,124.7065286,151.9516299,26.549981,10.812955,8.8611918,18.6543372,39.4363559,30.6788817,50.3936282,172.5894411,86.9894836,98.2959359,63.9686499,70.6499758,15.9651443,30.45154,54.5966915,14.8521854,43.7851773,29.0293143,120.1526145,63.7987867,75.1338411,39.7911819,25.1987376,90.492176,11.5606555,17.7445726,2.6986713,33.936251,37.7895423,46.2888752,80.9772389,69.548241,74.9684326,35.2874569,45.333744,20.5642768,39.2842805,7.98561,11.1543213,14.437204,18.9749466,44.6329084,44.6337331,93.1442755,100.9343655,99.3778495,52.4353436,35.2888125,18.5194733,14.3437603,5.1179301,14.864116,40.8598048,28.4319,57.6245946,158.8210538,155.8118549,34.4845409,35.3015306,11.4160015,4.2494281,9.3462781,1.2809629,53.0679088,13.7530338,33.5341738,25.1663256,52.1978533,34.0340644,67.7567027,51.8139372,51.8529365,7.8126031,1.7415992,2.0215888,103.3884944,57.2424439,80.4327088,86.7722702,206.0935954,183.5689566,428.3557607,48.3833125,32.1464404,2.3631221,7.516414,7.1458672,120.0453145,183.6874465,53.5513519,294.7910012,108.9529303,54.5870974,34.7161829,186.9758249,73.9277003,29.2754923
3,NT-MacDonnell,5.5380045,151.0550013,1.3243562,3.6311866,2.5874113,18.2767957,41.6622148,16.4430471,12.2223875,1.2169412,9.2353632,2.669452,5.9273625,0.4505674,7.6735216,5.8353133,2.2352696,10.9115808,34.5741987,19.782153,22.8841719,7.6478992,0.2014299,0.0,8.579885,0.583976,8.668101,10.87013,3.973933,5.016406,5.422232,51.870374,40.299771,0.0,5.114732,0.0,6.7162478,7.1386185,2.6130456,9.3094946,18.4323953,40.9542733,3.9917583,34.2673144,21.3098051,57.8175755,12.080249,9.1487195,0.0,1.2113062,4.3162177,5.7234786,90.9235644,31.215547,12.2703761,69.9011362,3.2831499,6.8003231,3.6770279,1.0502254,2.6024779,28.6290831,2.8181335,6.1750232,21.4388997,30.5737624,51.0770333,23.8806763,36.3616533,37.4107852,36.1033915,35.3690929,5.376756,35.7432125,0.0,13.529389,2.1899256,22.1492832,6.6932523,37.4213724,4.2778639,3.5463042,1.1036505,0.0,1.8840461,2.4743415,10.9376368,9.0948085,0.8294597,4.7867598,11.5214208,7.565341,8.3142516,18.4114604,4.3931111,16.5834818,6.9219104,25.09098,7.3471911,8.6365222,4.7281546,55.9535368,7.7193898,6.5807,64.0624825,6.2895339,9.9043962,1.3933901,0.0,4.4611621,39.7021223,7.0676439,71.725998,5.8246481,27.5749316,15.0719477,35.9523733,7.5424211,17.0736882,19.9324965,8.2113071,0.0,9.110246,23.9553899,2.2323338,24.5981868,17.071021,23.7624081,16.5473044,6.0373358,30.0919764,5.144954,0.468994,10.7576634,0.6002389,1.3234996,28.9775957,45.6369079,36.0998929,54.2518751,10.116568,28.5432566,8.4144856,26.6449045
3,QLD-Brisbane,2685.8777373,1148.5169109,1306.331803,1632.2808326,1109.3818003,1199.8281954,1452.9180027,1183.5728548,1441.7855862,1281.2134686,1588.6130119,1200.549081,2567.6373627,933.2839946,1282.314566,1329.9057975,1279.5199813,1116.9320034,1141.1430867,1045.8080121,1592.3503183,1483.5698597,1127.0717147,889.5859527,2742.866345,1037.976221,903.600452,1608.823985,1224.862155,1010.557206,1331.596962,1093.722716,1445.143758,1513.16117,1699.369525,1046.030824,2088.0436887,869.0362784,1297.1013613,1291.2399567,1251.2111242,1472.8997417,1661.7748064,1109.2161618,1557.2710093,1352.66116,1034.7988892,1436.2558779,2014.3740332,1193.7215118,1085.0390175,1181.6507378,1071.7593862,973.7493132,1501.1706707,1207.9254972,1262.1432376,1627.418144,1583.2235935,1538.5353032,2275.2193004,897.1196463,1208.6023359,1270.231378,1074.8271108,886.8499583,1376.87924,1049.5460784,1255.7042852,1236.0808742,729.3852089,1118.310431,2052.0217462,1060.7878089,897.4597735,1392.2023018,1055.4954567,1243.4761876,1813.0251526,1377.7583632,1342.9143107,1633.7538217,1459.4187301,1175.5840278,1725.3689043,1021.3871388,634.0317428,2165.8359603,1554.498619,1332.9269554,1610.5424253,1609.7361385,1396.2090912,1260.7775835,892.5510241,1140.4225921,2220.5099118,1318.1793676,1092.9638617,1466.5178473,911.7972097,1014.3233572,1424.6590541,1264.9972407,1276.054611,1414.1302917,1295.0017611,1009.0023121,2789.4351883,1170.7183438,1264.8963408,980.5348341,1193.4449324,932.8489495,1556.3347321,1177.4043706,1298.8951115,1433.9814977,1552.2492814,1442.8113266,2486.6135745,924.6899019,1176.1122193,1489.5557698,1166.6332727,1219.6200082,1677.9008003,1649.3158653,1276.4855864,1731.546306,1413.0519261,1442.4522936,2580.0670286,865.9338918,1502.1896643,1598.0242318,1467.6448453,1355.084829,1536.2076725,1489.6455833,1619.2890664,1703.8020026,1333.898055,1296.4915944
3,QLD-Bundaberg,377.8913132,58.7337886,142.2933917,58.1557874,95.8827891,146.2208512,239.5387591,132.6543559,247.7878973,159.6925903,107.2330408,79.343684,84.2239433,154.2448994,236.2631001,147.9463891,100.2870833,125.7336254,225.8500921,81.7674275,282.7305904,193.790397,45.1169354,49.9359877,227.338196,75.725888,40.561899,174.093147,136.321082,138.034453,253.634919,73.923949,273.234314,100.026148,80.46376,224.910131,212.8757017,61.0677743,86.3426967,280.1407566,99.5878235,104.5311279,143.2577439,118.5725657,179.0824605,240.7148142,118.5654863,208.2216722,550.703734,71.9511123,94.1323086,72.67721,153.54595,167.1907966,192.9680519,338.6462252,124.3336515,187.6318243,76.9024108,147.2912349,189.8381371,181.5048402,102.0118745,355.8645106,66.7278588,140.732452,216.351301,57.4202133,237.921799,175.7477673,279.9402562,179.5710397,292.7303743,2.0213185,135.6584271,135.3521597,95.9273423,141.8422873,236.7529298,269.0490306,224.314001,129.9110795,241.2857511,61.7185192,74.8267245,27.2868938,49.7626719,78.0568949,123.2506735,76.7057594,250.6434423,137.0821572,90.2957695,131.9772314,96.8382515,230.8565052,124.4499009,100.5090052,110.0885581,188.358246,99.9465268,159.1494355,86.2059666,239.8080074,372.8141594,161.3817221,162.6628185,182.7738624,249.6689133,78.3402587,70.2145492,230.6216267,65.1540917,111.0003646,185.0972136,178.0636395,135.6060528,101.9125702,121.3681592,183.593798,150.8275789,13.5290244,70.3598973,122.1506586,101.0858612,125.9433351,192.994738,217.1334845,193.105006,191.396949,139.3436279,175.1408965,152.0351579,121.119705,92.7164623,144.41899,301.2171433,113.3702642,165.2708883,60.2152547,164.5689932,77.5174124,193.7824206,91.525142
3,QLD-Capricorn,248.1029287,94.5230658,85.0849413,187.2473914,114.4669349,109.5809716,302.9018382,519.2684304,373.1865254,532.6427203,197.2875835,166.897155,331.9838298,75.2978902,107.1002101,164.57525,156.6219643,184.0010537,177.9942836,220.75,388.3871868,288.2093456,129.213832,211.3211694,318.471135,96.437479,160.989329,175.435794,209.805992,294.303334,189.020898,222.463135,359.013988,266.745186,308.721187,240.458175,309.9790334,234.956196,244.2400743,319.185385,223.7457875,247.3080922,352.5839293,332.6964204,381.8922861,307.03572,218.4159283,160.2439623,153.0422707,195.8700148,69.520015,183.4498681,198.2086723,206.2051721,228.8139556,236.0954623,354.4699806,152.7658749,183.6271291,162.1328883,349.9818524,57.5285067,70.3292061,179.028956,144.2074523,313.3096294,945.344915,266.5070031,350.4164552,350.5909835,257.6588442,298.8535456,359.7140289,208.776777,226.8838429,185.9558711,121.6280561,251.8617473,235.6785725,391.8654605,537.4335797,355.4393903,166.7516572,118.3824326,36.8527288,107.3777506,71.9863265,517.7849156,165.6128127,157.7518604,188.1991799,658.2366686,236.2083004,671.1364298,120.3081396,133.2677162,378.3024533,110.4385146,299.5337263,426.3886561,132.9851287,409.1851041,364.7466643,388.5459153,314.1668059,194.1048861,123.3031863,306.8590998,476.647316,188.5533103,158.9714859,274.7846776,196.2502247,131.6603893,168.4239899,294.3296689,173.8520049,260.5049672,530.3988557,300.5357408,273.7587591,129.8245665,259.7801226,252.1528383,168.1138392,287.765854,433.223538,241.9137887,447.3117348,279.7744319,209.5130435,116.6932733,116.4476019,112.3253339,229.2471833,295.6947066,300.0114015,469.8106251,241.1933247,268.305073,438.704147,187.4497658,204.423071,191.3693358
3,QLD-Fraser Coast,307.8406837,94.1660615,12.4684407,145.0378387,105.2877095,93.6278694,195.4049564,246.1712419,262.974604,244.3524624,154.769411,94.7198884,468.8606382,59.6895306,104.2061269,173.028218,119.001221,227.2992729,296.1644561,211.4626376,323.0020352,110.5939822,230.6234136,290.8432845,335.026854,105.288459,137.065717,238.186472,91.667562,402.192374,227.668855,269.094022,387.836449,322.677319,216.796914,80.509458,255.8146082,70.2069094,207.5221366,199.0273561,179.8246952,108.3597947,344.3266214,157.4070043,159.0079697,455.050804,43.1566465,114.2430215,408.5982717,147.3884028,112.6338457,193.6461466,105.5340648,113.4791533,422.7470363,212.3460913,217.611301,290.0904796,308.1685708,240.9016303,726.3109845,103.909297,50.4093571,74.6357699,213.0631968,210.772495,107.7022251,206.4115459,342.6483309,341.5320801,49.2478029,116.9294555,409.7509732,52.333036,85.3235231,180.1934403,166.8308986,148.0060742,220.9585824,194.528677,187.380181,234.492044,214.6903576,53.1645613,58.1335654,176.6982468,143.2586829,116.7373994,77.5779553,135.5415605,335.7201228,295.2439157,242.5459284,265.7080668,125.7843744,219.6081021,248.7643721,93.5669519,126.7819234,326.3144985,140.841928,137.9338445,97.8344532,145.6188103,255.9906681,217.0970004,162.4883423,192.6864994,312.316238,27.374615,66.1180292,258.7543211,142.1565301,94.6868616,197.4117649,191.2346081,135.1350897,221.4960473,105.4025612,128.8569146,402.329056,49.4416989,138.8610978,256.7178088,197.6367967,111.0366155,309.4416794,182.5029621,211.4443581,154.8506655,194.1988399,230.9677449,316.9784876,86.1816344,145.041436,311.3301267,118.598309,171.5241747,223.0712113,226.3597498,298.4967846,142.3116008,79.0143255,110.5680792
3,QLD-Gladstone,257.6666907,10.0689491,44.996125,225.6261282,61.3767737,3.0615323,197.294287,60.8023448,224.520119,138.1292455,46.4349526,31.5902376,52.8691309,220.4489171,84.7663091,92.4946409,254.3761386,37.2278044,106.1259807,12.7464993,162.604582,105.0895054,15.0457767,113.2393589,156.850846,43.20407,27.999463,62.484469,26.32029,51.679947,97.25282,40.043559,95.055331,154.043363,50.660556,125.009241,233.6717451,68.1173116,43.6139996,112.1321987,106.3812654,128.7913126,99.3584759,49.9413336,247.7685795,75.5840846,17.0422696,152.3700312,144.4791764,5.1301309,60.216119,40.5652051,31.7110311,72.4099065,32.8948931,100.4547702,25.8492302,32.1435277,78.9955196,46.2927394,207.7207054,36.4234131,178.5611958,32.3148985,48.5687356,160.3535008,108.702511,240.1033536,76.8772613,92.5606992,111.0346848,75.3362544,110.2089126,6.1676895,50.9520531,74.4666439,48.8662936,138.5519181,50.0903445,32.9517624,46.5714475,167.0781768,585.600423,124.6965192,137.0121776,61.1054845,62.2263132,172.4984908,178.6370661,134.1397342,173.3225841,72.9026224,120.2061976,114.9091203,54.2656617,150.7181234,29.7231654,48.1907029,20.5953656,166.67133,50.0412946,66.8219963,104.2725062,196.5657404,291.8049649,133.4367016,32.3379412,92.5891098,318.4417629,108.9470834,26.6766632,109.8477124,54.4416977,67.375654,148.884625,86.3952269,37.3842368,208.3546869,18.8885633,68.0448751,104.8538945,119.5774175,196.5289353,247.0144197,112.1858557,87.6487766,108.6443964,146.5531608,212.6354348,282.4260708,157.3071996,171.9182346,110.3351084,49.5223619,129.3338642,177.5320098,67.3835726,277.7966774,180.6973172,106.6918598,283.6464211,248.0522267,72.1588329,294.6004534
3,QLD-Gold Coast,1831.1314317,927.6637399,1180.1669224,1033.1811048,1039.6274513,976.6134722,1461.1129148,1597.4050664,1860.9629427,1815.2833349,1485.2040035,1128.7347188,2418.6315368,939.0700149,1190.276758,1358.5804539,822.1496529,933.3899277,1194.8435012,1273.3463377,2131.5757715,1169.6514686,1216.7430487,1105.7444475,2842.162193,906.56653,714.298248,1076.838659,1134.431942,1024.349505,1076.026896,899.161419,1155.171575,1760.451329,1462.940308,1056.896187,2488.1686984,1088.5831414,855.5329592,1398.453594,1174.7434362,1155.9749528,1423.0224516,989.7096175,1397.6962329,1646.6967993,1316.5377256,1054.6605978,1954.5255634,1044.5694507,1172.4455102,977.6920757,971.6439097,1163.8486893,791.2608383,1456.4864205,951.8498037,1128.1324631,1337.6951926,1070.1099513,1745.9440594,702.4488205,996.842022,964.7541844,898.3672695,715.1012035,1128.9269071,1281.0036587,1267.4281649,1316.6059384,1100.1796768,1017.7910602,1781.8083049,747.7962222,1003.4389734,1222.5117018,673.3787819,979.2123747,1051.8211577,966.9793029,1190.9393815,1553.449774,1348.6554432,823.1745407,1205.6870142,981.13509,818.6524916,1113.9789841,904.6438207,682.2001682,1031.8087222,873.0955059,871.9850081,1345.0516367,1599.5414327,1126.8128363,1801.9360325,702.2735899,905.027132,1301.8351373,685.6078663,829.3911639,1313.9101707,1190.8072458,962.0837301,1340.1666289,1071.4477568,1337.3075054,2343.2016141,904.4432267,745.17419,1347.3486019,688.6034851,800.081026,1210.9910562,791.7352986,1035.0095114,1324.7956091,1065.5085052,1004.1086536,1696.5636763,836.4037328,996.7018189,1117.7478376,723.2471078,987.3716601,897.7940675,920.6698925,1035.9977729,1307.7264556,914.1502465,900.1650034,1614.233369,1021.4149461,785.9168539,945.9043949,697.2729601,726.8814756,1157.4688155,952.1813296,800.5628863,1151.033599,1337.7162041,1005.2771256
3,QLD-Mackay,177.3521228,67.705815,45.7243189,296.6089962,105.0444329,84.1056975,1221.6232741,279.9505947,146.7045979,295.4316768,172.6133108,165.0952713,239.5123769,77.5943897,34.347329,62.1181451,134.3759837,99.9552074,152.096351,363.2105435,190.716504,161.2968367,269.3101094,274.1216556,287.461515,93.100486,156.436971,157.689738,225.531745,159.630537,368.327233,342.105601,129.173728,269.361826,84.509431,226.377537,255.2838837,101.9568732,122.81809,251.4480414,222.6649248,138.9909438,208.5446264,336.1832069,348.9827158,166.8126196,114.0775196,207.3140385,342.4848024,147.8597469,433.6916752,133.5923264,288.4314871,293.1217575,183.0433201,686.2819845,173.0712238,303.117234,103.5161561,242.5295168,279.0895341,79.7779879,36.2085258,89.1448403,213.8570359,217.9992424,108.1049403,172.8477181,152.1159303,93.1126045,175.3672323,198.4044063,242.5082403,277.6390969,115.6596408,196.5290374,233.9265642,268.9359497,213.9797138,279.4690759,282.7265515,71.1608406,208.2623726,227.9638519,30.9461922,71.5411361,36.5335569,181.2772491,220.1777299,148.2604225,264.0979853,258.3186469,278.9966792,221.9382652,103.5963314,169.3740451,202.6801219,202.0259018,79.1365961,242.6522691,193.7748067,490.3831548,135.5741259,104.8306759,113.5921065,280.0386803,232.2304411,269.1076807,140.8844621,225.2504093,131.6430934,254.8204068,248.3344285,248.2452545,253.7565902,262.4608341,128.9826315,282.9573455,104.9045411,113.9574153,216.404074,163.2457966,177.9150005,179.0499937,293.6211362,191.0339786,343.9995271,204.9603103,253.9718733,410.2756031,205.7462477,202.1452433,295.712798,237.148216,255.3910541,211.5438751,274.680523,314.3241606,225.9814641,141.4228189,227.7190443,244.3854806,227.4919691,128.8087091
3,QLD-Outback Queensland,327.9270227,132.9431319,44.8219497,382.7419895,206.3942554,286.0917028,247.4917905,306.8378501,347.3205425,264.8100509,176.7450366,98.0970809,171.547838,153.5603115,91.3409485,258.8900955,290.5423901,94.3852791,409.7575882,303.4297943,324.5019584,237.4999767,219.6014699,261.5569922,153.336268,94.314611,177.481034,227.147033,182.154249,173.788777,213.548123,286.276363,284.16342,516.77615,175.56377,94.256211,561.031408,1006.9678182,60.8661676,219.5965631,137.9299716,267.5242989,379.5875966,131.9608155,374.4698106,191.2429488,202.9823137,255.6409077,88.3101588,94.8348467,416.444666,226.9145602,301.7793611,205.4663599,525.6008612,360.6190266,194.8221657,102.0550188,81.6452617,204.9359877,64.8997197,81.9975842,29.1412302,106.4889922,198.9068762,304.1069614,430.662198,407.8829789,452.292824,264.6981729,169.3527176,118.8781878,80.1013491,258.5102509,65.3388967,197.1702531,289.3991133,136.4270076,207.3063509,487.2469604,573.6335143,61.1320531,235.1322294,57.8139649,20.182124,52.9517782,16.7200396,127.5744165,132.3220304,259.8742882,373.7144785,300.4539419,481.4754543,408.2164681,55.9028722,149.4043297,221.5262165,270.1604381,115.464307,307.6189148,241.4640697,208.9210791,587.298351,543.4053542,399.0354355,219.3799374,198.666203,89.3941054,123.257292,462.5997817,199.8385024,261.5542665,319.193922,368.2577189,205.0564461,290.0852577,442.6237768,414.0243508,42.1490175,451.9926986,179.6082687,241.8831729,100.0760285,199.8769706,368.4305586,329.5735011,363.4957668,382.2509728,301.6532014,275.9651746,309.2876868,323.4759366,218.6294249,428.9529103,106.7827113,281.3701308,208.0320432,216.4753507,447.3665265,284.6380086,446.8016703,154.742045,311.0653813,380.6072246
3,QLD-Southern Queensland Country,610.6110108,258.124183,253.4333701,246.5166693,260.5469014,302.9239311,308.1119678,405.530645,345.1113465,364.276626,159.0416129,492.422882,368.9541593,220.5069098,333.3210372,335.0963042,183.9236333,319.8846477,165.3601867,394.9884598,245.9654935,236.3294482,150.168052,263.3888622,494.002975,173.757998,204.483385,413.963621,337.907843,249.014152,403.659282,202.175817,351.949073,385.89916,358.980993,451.40655,380.1567383,247.7734572,218.384944,219.8206419,300.0406123,222.1120277,284.9608284,319.2992671,483.3655111,348.9884428,237.9517643,335.2032096,425.2858721,252.9969254,455.3675226,286.0103355,425.0249408,148.1389819,378.0101809,236.2084697,304.8951289,183.8038625,159.8413169,329.3752287,448.0225651,382.6351136,236.8484705,493.8294049,207.6168494,242.0021053,352.2858771,260.7776046,326.1267962,244.9524368,494.5838968,366.8032148,365.5340958,387.9757268,383.7471298,323.8498966,372.6672841,542.4146679,360.5252938,381.5943173,332.3845475,380.2007469,191.476663,172.8815907,284.9462088,203.7257163,228.8307717,541.3682986,364.0491673,429.6485773,692.3253083,432.0400212,402.0881796,235.1586335,358.4688712,279.5834971,491.312852,325.6447096,477.9013873,608.7872954,210.8980681,634.7367682,571.5656672,266.5061866,331.4956076,473.1936843,224.5479929,317.6014923,517.6833848,348.9349678,432.4179956,468.7595763,398.5931864,552.3251862,459.1655571,348.9091354,456.9622631,392.6807209,213.2401651,152.702728,607.5326542,304.6125312,416.8155268,248.3684653,343.1904812,358.722036,492.9410477,464.3641781,389.547929,356.4353514,359.2239963,401.6145973,387.353334,377.1917037,413.6829985,452.4583792,551.1917312,453.0797574,514.343255,327.8667015,756.607356,227.104119,278.2676402,340.5870721
