Level,Description,1999 Feb,1999 May,1999 Aug,1999 Nov,2000 Feb,2000 May,2000 Aug,2000 Nov,2001 Feb,2001 May,2001 Aug,2001 Nov,2002 Feb,2002 May,2002 Aug,2002 Nov,2003 Feb,2003 May,2003 Aug,2003 Nov,2004 Feb,2004 May,2004 Aug,2004 Nov,2005 Feb,2005 May,2005 Aug,2005 Nov,2006 Feb,2006 May,2006 Aug,2006 Nov,2007 Feb,2007 May,2007 Aug,2007 Nov,2008 Feb,2008 May,2008 Aug,2008 Nov,2009 Feb,2009 May,2009 Aug,2009 Nov,2010 Feb,2010 May,2010 Aug,2010 Nov,2011 Feb,2011 May,2011 Aug,2011 Nov,2012 Feb,2012 May,2012 Aug,2012 Nov,2013 Feb,2013 May,2013 Aug,2013 Nov,2014 Feb,2014 May,2014 Aug,2014 Nov,2015 Feb,2015 May,2015 Aug,2015 Nov
4,Community and Personal Service Workers-Full time-Females,188.10083012,188.29573797,180.41682193,199.89118285,193.33722033,180.06351553,187.69410292,195.98270177,207.35841354,211.76899679,207.44974607,212.55449789,199.1842189,199.63927248,209.65483586,217.49720993,210.60678904,208.41126434,207.87024619,215.05663124,218.03032494,205.99123035,226.71471372,241.41348099,234.3395139,221.364554,229.22895484,249.21880867,244.97590837,241.59997881,233.78122411,242.21397148,260.39741102,264.79120043,265.78744993,272.67353379,260.28794923,262.68931867,257.93937986,272.87678469,285.44201552,272.35233825,259.69016129,265.27677094,277.32606006,269.01237367,290.6734194,306.176816,282.3535016,264.24249663,288.10396804,296.19910727,293.86026439,278.94864447,272.49368549,280.34186548,310.56862919,304.70718638,306.94059054,320.92223923,321.36716115,317.83244446,311.97777453,310.34522725,313.27800105,303.23694913,301.84200736,324.28989847
4,Community and Personal Service Workers-Full time-Males,172.3216252,164.14236413,166.70105151,164.13039274,169.20288895,167.57826158,167.76009903,168.26416075,175.23575571,159.94671061,171.75035025,168.244821,174.20266109,178.22741506,173.08526294,178.28959556,187.84073008,176.57379466,178.2812661,186.36907718,191.00993734,185.61367316,176.64927148,180.54991286,189.99613065,188.76255715,193.82913136,192.01116694,185.18595745,190.15250131,178.91307055,188.72581741,198.56540012,202.37816589,195.93194644,194.9915389,201.8053404,194.96842622,195.20772573,210.36012277,198.53311268,213.44648809,196.02976459,201.73159924,196.25551953,187.72289817,200.43928642,214.4235894,208.51017635,211.78882369,215.06027111,227.76052661,224.48148528,218.61437329,215.573456,238.66489621,222.65508774,234.44199343,208.22991071,226.67600085,240.28979763,223.77000829,218.34292071,209.05627853,239.11980119,232.08345644,243.02261032,223.9614037
4,Community and Personal Service Workers-Part time-Females,267.75523624,278.7544412,261.28508399,263.66105056,258.67504878,298.78132309,293.46745768,281.37234033,269.24293498,295.45172324,297.20764064,295.87143696,303.9763079,309.53123918,307.49269514,317.09056304,316.1549085,321.90323636,319.39887585,320.22378989,313.71864744,337.73612125,331.39797485,319.78816913,318.40083728,346.35472129,345.33346351,344.87696767,312.21086936,356.36545658,358.60975873,360.20226565,358.10995146,371.63888151,347.62212186,331.66348955,352.71124433,393.02743521,375.6829576,375.46618132,393.1093868,420.9368201,430.55373308,442.62952693,397.01195484,402.61500505,424.13781566,431.83490422,419.75140455,447.39459571,452.19076886,441.11103091,426.12091641,462.38081192,454.89316893,462.58221746,476.68424362,478.3705925,479.91208927,480.91843185,453.44780484,488.20923054,476.77257143,489.82795595,505.03031063,504.68795429,520.12943681,536.06588524
4,Community and Personal Service Workers-Part time-Males,58.00481684,68.22062929,67.31018177,56.92468174,59.9498645,65.71630119,66.62038091,68.96361209,69.83410228,69.04591152,69.47934839,72.78447695,69.63362672,70.39237118,70.32036304,75.1363471,69.87476387,82.16857354,78.66048307,70.23524252,79.24178099,87.79510501,79.4626587,79.73596482,72.69747421,75.16053878,87.23198393,82.44889672,78.80258015,81.57856736,86.2315597,85.1384663,85.36139893,90.83578365,81.96117384,89.70431959,83.03364292,90.71058162,89.42191026,97.17269651,85.34120664,96.24252171,106.72333535,113.41145951,106.26943977,119.26202103,120.2623443,110.89961459,109.40443762,127.28175875,128.07457823,113.55535293,117.32693321,131.18691136,121.50567956,117.78698526,133.1685081,121.73700848,119.04839179,119.7355325,125.76147527,138.10340753,132.24845209,138.32253671,142.92398595,143.83859583,154.01364025,159.8633588
4,Labourers-Full time-Females,157.13243405,147.93280626,157.61378579,156.41743827,156.25371478,152.39568644,160.87336265,157.19812183,149.59330372,146.31531309,146.78852258,147.46033025,154.95004901,147.31791281,145.58964969,147.12941097,152.46964231,157.175976,148.88082452,142.57499448,142.25930226,145.16750716,161.02124025,166.08523751,158.53804552,144.22049672,153.44191524,158.96368595,159.35934847,156.06454764,165.55806826,157.91903571,163.7793655,149.89552268,150.36684706,152.924731,158.24879623,150.50574966,153.84196342,162.8746075,155.30712819,161.98840639,147.87691215,158.55694167,140.80816862,140.09653913,126.45748345,145.92621918,157.59560528,141.44743199,135.46397682,134.42345463,132.72940612,151.06440036,150.88858572,155.99371114,148.62323072,130.83123469,134.99099853,134.79120494,136.04711024,138.52724831,129.51701769,139.42295159,124.35049042,136.72536292,129.00808935,122.49691299
4,Labourers-Full time-Males,500.33437082,489.58981756,498.32156833,500.74218457,510.3599284,497.46822611,499.17089729,501.87235276,500.55681914,485.0433114,459.31306026,469.99304321,480.4169524,487.43211326,495.33837755,481.95917544,496.7760755,471.53069604,479.92225855,511.20383764,507.56999866,514.2020195,515.95987348,497.23464806,522.81560665,522.21834037,497.005284,515.79413236,517.57264765,513.92875643,488.21387376,480.87658454,509.60316504,508.57311657,501.43034483,509.28572086,517.91075346,513.34208872,507.73475676,509.26976175,492.85798401,473.85581044,490.06987121,490.42523972,498.52274261,490.68669531,482.2007095,533.83255596,536.70537171,497.73723994,499.15559373,495.1205342,517.40191436,493.33079241,497.16953628,492.89063843,497.02788098,485.68523235,465.08691367,461.53856086,495.31173597,489.39414449,453.30784022,470.72578408,476.48742682,461.52989427,461.47063773,492.97111431
4,Labourers-Part time-Females,211.06091031,216.78913108,216.9859431,233.82982084,229.24872706,224.67816344,224.84663145,214.66492817,220.41114612,227.80440543,218.12593165,225.20295767,224.18371231,227.6444293,232.21890785,239.90169898,233.91249078,239.60811831,225.97268367,230.73831318,217.2470267,223.64911888,219.80051053,224.04225684,224.52867803,229.38283484,216.76598685,226.31732293,212.12276994,230.93662678,251.72311509,254.32857706,257.94275493,253.22438139,255.77401564,259.80740683,261.72446638,263.13893574,254.74615553,255.03561003,261.28648925,251.90167278,247.2424326,251.44231377,256.84914625,266.32331765,240.00145036,240.73708402,244.20370403,254.69160546,253.55986418,248.94262798,245.12155758,255.5977363,263.76275418,252.85997675,250.42966267,250.00187361,246.97518408,247.69359842,251.41662879,263.70659151,249.88667477,263.80338978,262.65120471,245.49220007,237.8839439,240.15846433
4,Labourers-Part time-Males,182.96498477,190.7302003,182.53317917,174.080516,180.25999516,185.66407887,187.03143892,185.72383954,190.5869784,191.4835844,198.37815876,192.72612503,203.53127269,198.05105165,216.20878006,217.01026488,200.83021852,213.97419584,217.46250755,218.79487094,206.5248533,210.02350126,204.61304671,217.4824119,213.62516793,211.99993419,209.02322758,209.29351241,205.35842172,201.5379541,242.9138971,240.05422303,231.09280512,225.91751548,232.88879073,222.16803132,223.11311187,243.48488152,224.48769333,236.76167925,242.15928266,260.78108514,260.73500464,255.73367276,266.19423075,252.54729389,247.85338752,255.13512706,244.30195584,261.74110332,245.99470462,246.98169397,232.05229663,242.77237402,238.9559424,245.37749544,253.42751503,268.74202236,253.87621844,269.93462661,253.43090668,269.13427702,267.52750784,242.14547412,265.61203039,293.61628432,262.60066034,265.7049979
4,Machinery Operators and Drivers-Full time-Females,50.26410937,46.20759312,46.03843985,44.46970129,46.78195756,51.09383405,44.93881641,44.64257103,41.43776719,40.3624253,35.38492791,38.89158562,41.5732998,39.64382772,42.24172979,42.78158809,39.02710088,43.16214039,41.54998953,42.24566061,43.16639498,45.69162956,39.98558805,39.90743881,36.30750895,44.08071768,38.56036487,41.62385307,40.1793704,38.81217219,37.31922681,42.90742331,45.85998913,44.44002255,47.7152948,42.89680891,43.11500191,49.5704008,48.61858872,51.62638787,40.93286823,38.32154931,40.58572261,34.31707818,37.57007785,40.29255739,45.28484865,49.14619622,49.80654102,51.22475239,43.98023024,42.25523374,46.22628579,42.62817177,39.61778762,51.13910922,43.31713268,51.22193737,50.93275066,52.75607768,43.10232756,47.65376907,45.11175976,47.88207783,49.1498791,46.45705066,58.35123232,53.2367212
4,Machinery Operators and Drivers-Full time-Males,498.20041463,491.1453855,487.83080716,492.62575759,482.66474989,499.81517557,488.48181462,474.38236875,480.49678394,490.68512716,496.02178323,488.43518427,489.13867928,492.36531869,487.92820808,497.13877889,504.9812688,495.01832605,481.8613198,481.20908451,495.02262678,500.69329479,496.90898519,509.45711065,504.61881678,503.67935117,506.97618339,503.98866466,504.56969816,513.82360607,540.96154667,563.14681181,561.00722519,562.75504901,577.67368214,598.26211807,565.83808117,572.01944566,572.7846644,588.26767839,576.40406817,560.16192924,552.7157728,537.47909274,555.65291621,565.90696772,563.90701416,557.13443174,565.35716411,573.65252865,595.83109481,639.53359776,597.03203766,592.48367988,594.5885953,628.85478474,630.87759275,599.94421118,591.38540625,604.74783733,590.24548318,586.43199446,586.23459934,586.76913134,586.14750701,603.54927292,558.78451588,567.95251834
4,Machinery Operators and Drivers-Part time-Females,23.19315201,29.54670194,25.13323087,28.66013024,27.85384965,25.42923283,24.24674417,29.91207003,27.1262414,24.56085121,26.05631773,24.73139191,24.96949532,25.22942359,25.88292523,24.34677982,28.8967907,26.29040654,33.53189318,27.80468196,24.948913,28.99799314,26.97266718,28.01841959,26.77107415,28.86339828,26.88532205,29.24136631,28.17275911,30.93391277,17.96152885,20.50630491,26.5819276,21.01276645,22.63118258,22.89379975,22.66884453,24.75448979,25.22391347,22.63450739,23.08933463,15.47105766,19.96829343,21.34492868,27.18372783,21.43800428,19.79171926,21.70542388,23.9530493,23.53819755,26.01110596,24.04105834,25.74726925,21.56316027,17.65684738,22.90189269,24.12003207,23.63960666,25.11892871,18.58499581,20.41667261,21.11977594,20.14582704,26.48183954,23.82597677,24.63607721,15.80894048,20.73609509
4,Machinery Operators and Drivers-Part time-Males,55.05131972,56.97667677,50.68191399,55.2490392,59.33976074,57.65211783,55.69727846,58.68809168,56.37297805,66.40170054,70.18372919,64.28115716,70.48460388,65.10389999,63.94535967,68.32946925,62.40550913,68.18609265,69.63097382,61.98042815,62.76974306,69.07141577,73.3217339,71.10812827,68.10833808,70.96195206,63.1196895,62.22072073,65.55803581,69.80750882,64.76919366,63.81705945,71.18356424,79.78555552,65.6999057,67.07407381,66.88152879,75.75840191,76.11994647,73.28650831,70.36960355,76.9629419,76.66384989,77.18460837,71.92490746,81.41312305,79.95561937,83.26272699,74.44121706,83.84320856,88.35206084,78.73381238,71.32168544,72.83845507,74.53040208,75.29892879,90.73504235,90.50170044,93.16939481,100.4423205,94.98036914,83.95760237,90.28039182,96.54140051,83.37702141,96.49779073,95.72591092,83.71337428
4,Managers-Full time-Females,218.59863194,220.20679111,222.65002615,237.62839968,235.07349294,228.92724547,246.93556842,253.7174096,260.77625832,263.63227451,266.77887197,280.57656801,272.51827305,267.39733727,270.55570459,268.22277031,290.51087125,274.0693275,264.6878742,284.86020758,286.60298776,278.38784844,296.26108965,321.73908043,338.7825788,310.03949056,318.35406468,323.0227834,326.4951184,320.94604652,332.6259189,352.97357524,338.36273571,337.78641925,345.74510645,366.87473152,365.57476586,370.28270438,376.98472428,365.18660259,361.28228269,379.8496971,359.67363062,401.78873696,370.60576198,386.1609038,368.74299922,363.15465965,379.53979365,380.66560435,405.59197616,404.19095154,391.89320481,397.1898762,366.2767841,383.72416295,382.00172799,399.47705532,390.58350656,390.90218839,391.35623562,401.08610798,423.77700427,410.36179246,440.19006082,440.75497786,447.94022324,420.3634419
4,Managers-Full time-Males,678.80551679,675.7713861,700.59023513,706.68507086,714.39973403,685.08858116,676.834799,692.33768702,684.03127459,718.13148856,711.70222221,760.15148091,749.96252734,739.40767859,704.62709148,711.18271534,703.84590431,731.60874351,732.72408012,743.1681076,738.62058724,735.44797572,761.7743462,764.38733005,787.37870056,777.23530023,786.37166793,774.86352067,815.76687223,781.31649899,804.78305148,811.37647393,824.86145157,829.37474454,840.30378381,839.08713587,824.89418445,838.69708444,864.1651721,819.3162714,845.69008885,862.50554643,873.49057384,876.62120281,897.9673396,913.05067968,891.11020666,887.7241681,850.85151488,877.98328862,879.94939972,881.84518107,884.90678724,893.10695894,866.70231994,866.41137635,861.20551372,892.62138532,883.98573164,903.2867657,903.01599481,895.59295376,923.62168283,916.10526175,925.36031125,882.14838716,896.74225574,908.96638654
4,Managers-Part time-Females,59.55725155,60.76630254,67.44462408,60.95987402,63.12892484,68.83553771,67.98290875,72.23377891,67.6054089,66.2113615,81.70981907,85.67625076,86.51641615,85.73950244,78.56771601,77.31353388,81.06849808,85.9947938,83.84863978,80.99512898,86.42840868,87.23992829,92.08130531,99.7823064,93.01560552,100.48863199,95.94496685,98.56229561,98.07380942,99.79525387,88.12867173,96.63813465,94.80516171,96.11175107,102.92741407,106.89030181,97.92365215,103.0272277,105.44869389,103.66922255,108.74071195,105.42794412,112.90276877,110.71952873,113.44498712,115.09438632,123.60249016,118.061335,108.42906087,115.73243632,106.14433544,112.30221529,116.17315636,123.45422106,123.08301365,110.13748232,111.52727897,121.89158965,107.96511236,121.48979639,123.1232959,125.48712016,128.56968117,119.03013178,121.27180869,121.64925598,125.86358694,133.62365267
4,Managers-Part time-Males,35.56553146,34.13187388,29.77011784,34.92069389,31.0845813,29.49888347,34.55350941,37.78087646,33.79493112,42.05280105,40.41993168,41.87271535,45.34241741,40.55669072,36.17878863,43.24546468,43.74403215,44.0945369,39.08936398,43.27661639,43.82497469,45.20963396,43.05002189,44.23120034,48.79553541,47.23768496,45.63712116,50.00039032,57.94020567,53.47492386,46.90248104,52.08256289,53.9538345,51.79946849,61.56666005,57.33679271,61.53454589,61.76018166,53.54871028,58.96189336,58.96709682,54.579376,55.67068002,55.21322212,58.16571938,67.77302477,64.58777883,57.90761732,62.69234258,62.13636442,57.28834228,63.99021926,55.99501574,74.64557984,73.08251267,57.0260838,67.57479072,69.67477984,63.14025824,65.86963116,65.73002388,68.90465979,69.8275829,68.50173115,65.96082343,66.54921248,63.65671356,79.43735617
4,Professionals-Full time-Females,530.74045731,518.31616849,523.20286041,542.34953573,548.90669209,563.50461501,566.4929558,567.01471114,585.29211511,574.04527641,554.64613871,557.27373236,572.69388623,593.00917919,596.46164653,588.58631348,605.38471993,592.11101124,589.48874468,613.11332109,625.81159866,641.46379881,625.02942614,619.1969208,627.34099609,648.0278997,631.04858501,631.75387493,677.1575565,673.43330623,662.92873717,695.02547346,713.92086759,724.35009065,714.33137677,736.22163298,772.39269171,755.66662655,760.06822049,765.76397816,772.32239082,765.61667702,796.10826164,795.51084188,805.14101329,814.51572119,826.76902358,823.82592523,838.02658044,839.44328457,812.70227091,836.47710499,851.65066919,870.38789106,857.98567359,870.24631589,861.53419889,874.04275847,859.02978582,850.85225155,904.26193727,865.95639148,864.63749287,874.11445144,914.21190695,930.99710839,903.81122775,939.01148964
4,Professionals-Full time-Males,777.71916195,764.08629482,740.49385245,758.19369031,768.35143279,782.72682787,785.64163728,787.74356827,812.02045154,802.35919852,808.2326917,795.25247224,812.14329998,814.90472283,807.64337047,826.930078,840.23187179,821.39687824,815.84758626,830.14783565,849.42907759,841.31387227,824.29147289,834.40483827,817.05518169,847.65915117,872.67803177,890.55441966,897.40471282,906.56613685,890.88616628,874.68651991,903.97854955,921.26024707,911.58636386,929.29135368,949.34858053,944.39592282,961.89995028,975.56508978,977.38501631,940.10493873,962.01278537,1007.60346233,1023.75865922,970.6199781,980.51208974,976.28685426,1057.66318204,1053.37952279,1026.67157718,988.24930555,1053.97457956,1067.3697478,1060.50851659,1079.42085161,1058.81669422,1049.2217454,1054.39680338,1042.42374165,1056.89494261,1060.12470477,1062.18492554,1068.55820737,1071.72736938,1065.96218334,1088.51604616,1088.75616123
4,Professionals-Part time-Females,220.53993569,231.57215068,240.89264182,251.84817914,230.25703489,250.01143429,257.57437339,250.43912406,241.14536802,277.40627488,283.46719441,284.92623446,266.73182988,284.75386672,307.12473852,293.32464223,291.56133871,302.97578306,316.79047205,310.54707541,302.67389676,333.46675698,333.67879431,329.70074899,325.90476085,344.32012278,368.38378648,350.68663939,344.19080461,375.29013977,364.42436664,357.38824408,328.7416053,361.2291088,383.83761905,367.54199333,370.73877468,384.85230663,404.4934352,392.27699326,363.26594313,385.59427682,400.27688921,395.76457246,418.90787181,426.20803997,444.25980092,428.88391667,424.057403,439.5164876,441.00904033,437.199193,429.36416206,471.46868638,452.88242607,447.32133118,453.43769641,492.92997296,463.98101326,481.89847617,468.21877611,497.89579019,523.6127423,513.50369234,504.90864568,554.89975438,553.2303464,547.97670744
4,Professionals-Part time-Males,69.3828151,74.81331934,77.40673192,71.2278731,74.04702081,88.22268258,87.18664924,86.55247303,72.64370067,92.62847376,102.08639797,92.21249783,86.27481723,97.97434513,109.62588014,96.36026,90.11850545,98.78504392,103.48822756,106.00238244,95.02774281,105.45557869,97.82015447,103.16381131,94.91925585,119.92892451,112.9442653,106.21886199,108.78418073,118.85412229,116.41006752,118.35111571,99.76668396,112.69946727,119.81393359,131.05852014,128.81704536,131.40963426,122.49830407,112.58965968,123.33171287,136.06678621,135.12304541,128.28855038,133.68770249,149.53063997,146.46529897,136.89498623,116.8204914,138.62398285,130.78922206,140.23541851,136.67279115,155.90163753,144.33054339,134.05728878,129.99148666,150.50558397,154.88201837,143.62415063,135.6525819,151.74660998,162.14356002,164.76675055,164.83729024,165.56641154,166.10649798,175.27131953
4,Sales Workers-Full time-Females,292.50064598,283.52643972,283.11652923,272.1416075,274.85832721,267.88481675,281.51028275,281.92954598,273.63536437,278.65718149,272.30251455,282.5944769,262.42748943,279.21936188,273.19335421,296.75780164,292.76338411,293.29016061,271.91467564,288.25743054,280.83878288,270.01302525,274.90067,305.67733317,307.75278173,294.39601851,298.25703036,327.44811286,310.33533083,305.21553731,316.16826734,306.89841778,307.48847896,311.90686674,298.65962424,321.39439461,320.28330321,307.82010139,304.23821899,320.7496307,323.71598688,329.24677583,305.99942643,326.67104837,302.78792634,317.55792738,329.36143035,337.39269018,327.68954746,313.00995493,316.58775707,314.98340434,310.70369767,300.482002,296.69352781,329.44054179,318.1891668,326.7110308,315.00767874,323.31822914,329.2444866,309.73064226,325.21585783,311.56376831,314.66378916,326.93774106,313.65883871,339.88417686
4,Sales Workers-Full time-Males,391.8492788,385.97553552,389.93900551,389.75476365,391.83195287,377.4561167,386.36537774,410.07804402,395.21058248,379.89750438,351.78447817,363.45014842,365.61017473,378.11571607,388.86217546,394.09854943,404.0378933,387.27340209,390.89706764,382.69719892,392.98669304,387.12657468,377.16370793,385.24038756,399.48664859,407.88690779,410.2897283,410.90811558,411.53571343,400.65160004,392.46247218,390.35284166,405.89288499,397.05943438,397.06625328,394.14559878,403.50527948,414.96032614,417.39648073,413.28577424,384.54747301,384.79452397,402.99709212,396.73677904,373.35355824,399.21335718,405.68382823,430.63544328,419.13293362,385.71650614,406.75907957,411.28583479,394.08962436,394.38424996,400.80905319,385.46696137,413.85413159,390.79577292,402.54032293,390.20566486,392.14731277,387.74589327,381.42724398,399.28656474,399.39677498,415.15391592,404.52625742,404.85486599
4,Sales Workers-Part time-Females,404.49440729,410.65923815,401.40035117,404.69741602,401.678685,409.07013974,420.08193227,412.17006559,419.34525298,420.07372156,414.49138583,425.44472241,431.96562779,434.17483949,436.99004979,455.52033623,439.59010718,464.08456795,456.43996338,448.6812982,450.69347036,458.37183884,440.77958091,452.22615233,458.51980372,474.17392812,472.89521371,476.17985186,460.54616689,466.07627086,469.92534189,460.31081808,449.66946927,458.95264866,459.40586974,472.40611583,451.13535612,470.85201279,477.71551449,494.75690933,494.10136563,491.02428462,488.2489612,474.60260467,498.83258547,488.77966905,496.86901891,515.93966649,515.42295419,509.93677868,500.25262519,484.27229759,490.17684058,496.92479652,502.63774941,507.93927034,485.5698041,493.17922269,500.30545156,524.48588703,488.7355108,512.85136099,521.47682414,516.37963728,492.05943686,493.56711757,514.32831317,534.75373994
4,Sales Workers-Part time-Males,106.53144098,114.59472493,105.91027511,118.81469048,111.40289187,125.28958687,118.00694696,117.07599399,132.25385366,133.99473858,142.29159306,140.3228038,127.72347492,137.37084683,145.06881294,148.81967283,152.9875017,145.3832658,147.23809628,149.53811701,145.34212027,145.73311339,144.95367134,144.77814304,149.09077098,155.71896844,151.57002513,153.91883812,142.85524502,158.01831275,152.41314385,156.3819293,143.71753244,144.24094624,151.98291559,145.92308518,154.71795379,164.78070628,143.26135447,145.90791245,154.04627809,164.6706598,161.87877124,168.33160694,166.51873719,155.62912406,167.72796528,179.85453326,170.19895553,180.74321111,176.00379566,162.71898357,167.25567828,169.29627962,174.73146674,174.80765811,172.03130564,190.14478115,187.70441376,175.24293116,197.0439509,181.8121552,189.75562811,189.61003699,193.06461875,209.04179224,181.45913352,202.12405613
4,Technicians and Trades Workers-Full time-Females,108.4316582,114.01063121,104.07439771,120.95110978,116.78686505,112.32242906,104.43729743,109.87833171,106.5564206,111.33684414,109.153687,113.45859212,117.54966336,111.94043297,111.27451604,114.24855024,126.06400935,110.20719445,113.17782487,119.82467213,113.7018703,112.83641797,107.87240578,109.42824306,133.71900591,133.05528124,126.66764975,124.34822921,124.43755432,128.05616525,128.82868037,141.17961278,135.7791145,138.1361811,136.9409345,141.15324529,146.38965791,134.20756706,130.34116023,140.76967117,145.34747498,140.56285039,117.22348035,112.18966865,127.47094617,125.2895003,124.65825432,127.59899562,134.10651055,115.73244316,120.30286932,130.5337405,133.45875722,132.9665244,135.58497448,128.59963693,139.33348872,142.35703085,130.39032071,132.69177485,129.16438606,131.15595507,138.11036291,133.96652026,140.84626406,141.3984566,140.76757599,154.35675423
4,Technicians and Trades Workers-Full time-Males,1079.23384307,1105.52398596,1114.56913447,1133.43580205,1127.32774441,1137.59258261,1131.73597507,1116.47809832,1095.43632738,1084.60700523,1088.36938308,1096.34987606,1107.26398382,1104.95492459,1085.49257714,1102.28703315,1121.25572459,1131.8399583,1141.3509571,1151.12919286,1172.44622135,1156.37724785,1133.33014793,1180.69937402,1204.40500732,1179.61025787,1187.66202385,1208.12414006,1191.60497291,1214.48622565,1217.33752844,1240.99409115,1229.38178598,1242.54758677,1248.04546118,1266.03778705,1303.16664182,1276.32766022,1308.50602718,1311.63759331,1312.54749284,1262.55162047,1205.38139342,1231.3789374,1254.41776749,1258.89386055,1275.61269671,1302.56853334,1322.67884622,1302.9486124,1248.74882247,1273.29891676,1298.28749908,1295.18534724,1297.47247764,1303.14157555,1301.02277785,1290.71827697,1280.86142092,1306.672771,1312.74104074,1299.42216846,1292.08165416,1327.47512993,1336.36512914,1328.51796697,1312.41193022,1346.66753052
4,Technicians and Trades Workers-Part time-Females,54.55501917,55.94141256,59.85742315,63.78739718,56.41572467,59.15163002,61.53712749,59.33649305,61.28483753,67.26890578,63.89938126,65.05488417,56.93512575,58.70556877,60.36364907,65.44303703,73.05158236,71.420022,65.32580991,68.72457632,71.69776246,73.5816407,69.05014596,73.60360883,71.68197625,79.40821934,74.6172698,79.45431115,78.08896026,76.69356392,83.70973558,79.96637582,86.86908556,87.59893146,83.78388025,88.15880446,83.44717829,81.3392273,87.78524996,81.20976064,88.65278615,89.66614631,96.92264961,94.54281789,88.13581504,97.0545848,85.55580256,84.25088657,93.81721697,94.39569122,85.05353432,102.76109033,106.19973692,101.54954665,99.82474097,103.39323343,96.90509211,95.48338588,105.82075548,102.04529398,107.79033453,96.55158413,100.02898676,99.92040911,105.28829741,111.90446013,107.88099348,103.75229606
4,Technicians and Trades Workers-Part time-Males,59.16352269,61.42652685,67.4119602,68.4976204,64.66930111,69.58896167,71.51012968,67.28685992,64.65660561,80.49271247,79.71332828,78.77194901,78.63470905,83.12367884,85.71769704,81.43363868,81.52786834,90.18641778,84.54916886,78.26851569,84.63354987,93.43921152,95.85427539,93.64350944,82.31210016,101.29234651,96.9381386,91.31370199,107.27002243,113.38918716,105.31938875,101.43958953,106.73977522,121.49700888,116.60287971,113.82988103,114.95383864,118.35008304,114.20144873,110.99344125,119.57564407,134.23465077,127.22686774,122.41493262,127.66853788,128.86512066,136.87047841,126.16796886,124.68587615,123.01721574,121.30432618,149.95497903,132.86628205,143.09820427,121.49341983,127.3069134,128.88409478,133.93029842,134.00403698,129.6689635,131.76907656,139.35521584,155.74297153,139.38193793,125.08591532,134.17342469,143.15499501,133.38909498
