Level,Description,1987 Feb,1987 May,1987 Aug,1987 Nov,1988 Feb,1988 May,1988 Aug,1988 Nov,1989 Feb,1989 May,1989 Aug,1989 Nov,1990 Feb,1990 May,1990 Aug,1990 Nov,1991 Feb,1991 May,1991 Aug,1991 Nov,1992 Feb,1992 May,1992 Aug,1992 Nov,1993 Feb,1993 May,1993 Aug,1993 Nov,1994 Feb,1994 May,1994 Aug,1994 Nov,1995 Feb,1995 May,1995 Aug,1995 Nov,1996 Feb,1996 May,1996 Aug,1996 Nov,1997 Feb,1997 May,1997 Aug,1997 Nov,1998 Feb,1998 May,1998 Aug,1998 Nov,1999 Feb,1999 May,1999 Aug,1999 Nov,2000 Feb,2000 May,2000 Aug,2000 Nov,2001 Feb,2001 May,2001 Aug,2001 Nov,2002 Feb,2002 May,2002 Aug,2002 Nov,2003 Feb,2003 May,2003 Aug,2003 Nov
4,Community and Personal Service Workers-Full time-Females,107.34059756,110.22984544,113.08417573,108.91395394,113.35649658,120.36877267,128.06394675,132.01838496,129.22985859,128.11748111,124.43295122,134.17886794,140.10059802,142.63378296,138.11235388,130.65947801,121.58607768,130.22284909,136.12377323,130.5835066,140.08469938,139.45772556,127.44572763,141.58146734,137.60494712,146.78587583,133.97998452,138.200776,144.12658285,153.68464355,149.58148748,158.74266983,158.4549916,172.42435402,172.33587156,174.22286501,164.16286699,168.29943348,176.61695728,179.30664045,177.63464622,186.09158415,175.51150976,192.14034644,188.27283534,192.94581825,189.7479735,199.05341836,188.10083012,188.29573797,180.41682193,199.89118285,193.33722033,180.06351553,187.69410292,195.98270177,207.35841354,211.76899679,207.44974607,212.55449789,199.1842189,199.63927248,209.65483586,217.49720993,210.60678904,208.41126434,207.87024619,215.05663124
4,Community and Personal Service Workers-Full time-Males,125.99724805,116.84087887,123.76054331,130.53459812,136.62569599,135.103231,146.79495964,139.74647507,134.6989145,132.583445,136.09496189,144.33869721,146.46556086,147.73495972,148.02287248,142.93426218,140.85519078,145.9206188,147.10065948,145.79158882,145.56302667,147.41398775,147.56053372,141.48184207,138.04341173,135.84551093,134.30102044,141.23381823,150.29567728,148.43468035,139.04442879,146.27443298,146.8343831,144.47569542,149.58628689,148.01390589,144.58073311,144.86569803,160.17499617,160.58993257,165.83918794,158.07784106,161.56493154,168.40971622,169.30738065,163.37919217,156.70572911,159.62516899,172.3216252,164.14236413,166.70105151,164.13039274,169.20288895,167.57826158,167.76009903,168.26416075,175.23575571,159.94671061,171.75035025,168.244821,174.20266109,178.22741506,173.08526294,178.28959556,187.84073008,176.57379466,178.2812661,186.36907718
4,Community and Personal Service Workers-Part time-Females,123.44434671,142.71924258,137.36409469,139.63370747,127.24365892,143.01771975,142.42486319,145.18574005,149.14260617,157.75525098,158.71682558,155.25630672,152.69546567,171.37507799,174.34995775,177.70320708,167.7395976,179.47249184,169.77217387,179.38915758,168.48970868,182.3155105,189.38745087,197.34270024,176.21900731,177.4344118,178.42950738,190.98318032,173.45902971,194.78393941,193.49277218,202.64467978,195.94041827,207.96499345,217.35150532,228.5069138,204.183573,215.65311803,224.04721949,244.77557075,238.42331755,247.48140907,232.30234463,249.64856091,239.14504428,259.09874482,264.49370392,260.8214103,267.75523624,278.7544412,261.28508399,263.66105056,258.67504878,298.78132309,293.46745768,281.37234033,269.24293498,295.45172324,297.20764064,295.87143696,303.9763079,309.53123918,307.49269514,317.09056304,316.1549085,321.90323636,319.39887585,320.22378989
4,Community and Personal Service Workers-Part time-Males,19.35875474,22.15129378,24.844573,25.91336206,25.24540253,26.9459611,23.67290937,27.43052039,24.78692611,30.98871851,29.11689657,26.31560184,25.43569435,32.90572939,31.88699596,32.5842978,31.13139576,35.51094228,35.55911488,37.89398981,37.71836713,40.21948568,41.54809339,37.88886293,35.74088229,39.15580242,34.30415846,44.44063443,41.88336772,41.97951758,48.3139679,43.64206531,47.89076312,49.63873481,51.79115775,44.09642464,45.10332034,52.29367336,50.36837114,49.99823776,58.62230395,63.21755953,58.96372482,58.28397092,55.11038295,51.00168218,55.48570837,58.17754407,58.00481684,68.22062929,67.31018177,56.92468174,59.9498645,65.71630119,66.62038091,68.96361209,69.83410228,69.04591152,69.47934839,72.78447695,69.63362672,70.39237118,70.32036304,75.1363471,69.87476387,82.16857354,78.66048307,70.23524252
4,Labourers-Full time-Females,160.20092175,158.81036848,157.69678318,164.16145757,168.60255558,162.49258613,157.84412512,170.1042379,168.37174166,174.23013623,164.82389565,177.10927475,186.58081275,188.09608816,161.99468778,172.34393778,166.63581295,165.139142,155.50231719,157.36810347,151.73672065,150.40375921,153.13171049,158.4625279,148.56637424,149.20770362,150.17991461,158.50645401,156.75398451,152.85372118,153.4349337,160.41328742,171.28946209,167.19976968,166.19451044,181.11832824,159.70926378,164.63897893,150.53605927,163.06104159,163.63672403,153.47129665,153.59844948,149.02727629,143.72799421,148.42980033,161.33645166,161.19988139,157.13243405,147.93280626,157.61378579,156.41743827,156.25371478,152.39568644,160.87336265,157.19812183,149.59330372,146.31531309,146.78852258,147.46033025,154.95004901,147.31791281,145.58964969,147.12941097,152.46964231,157.175976,148.88082452,142.57499448
4,Labourers-Full time-Males,547.95335938,544.33843086,521.0056233,544.08000147,554.40256412,545.08734489,538.01234445,587.76495293,569.73331951,577.48399101,560.06750073,579.98766122,564.70725228,574.83415234,557.34373973,561.51356039,544.27652045,530.41191698,484.9555675,498.53988211,513.7194815,499.38032129,477.17623365,496.18785439,490.58390097,504.34276145,492.62615657,495.58950946,504.74393507,513.44222949,477.58110079,520.50614877,546.1539392,527.02376585,520.67487387,538.01297697,534.04177178,532.69405537,495.61411141,501.94278964,500.81370202,511.92133644,505.35479935,503.6087853,505.21470847,503.01012454,508.83222169,483.87707439,500.33437082,489.58981756,498.32156833,500.74218457,510.3599284,497.46822611,499.17089729,501.87235276,500.55681914,485.0433114,459.31306026,469.99304321,480.4169524,487.43211326,495.33837755,481.95917544,496.7760755,471.53069604,479.92225855,511.20383764
4,Labourers-Part time-Females,184.36410796,184.25758887,184.48151761,196.69388918,190.43460925,196.02162607,194.75028511,199.51293677,206.2995706,212.02672948,217.82176936,215.91512998,205.98154413,214.98116882,218.4299461,221.73304626,208.04605713,211.41205542,203.62157565,209.89800865,215.03109733,210.53806224,207.156046,212.43821852,208.99233971,205.84254368,199.58993877,213.93191359,220.87704655,225.45388913,210.38633822,212.11715526,220.88482762,224.17524228,221.40629586,231.37256674,218.57111167,225.23113767,212.13536756,214.53186327,211.66513297,200.42699244,207.20117317,216.37209698,207.29138565,216.92794446,208.10620844,228.26129791,211.06091031,216.78913108,216.9859431,233.82982084,229.24872706,224.67816344,224.84663145,214.66492817,220.41114612,227.80440543,218.12593165,225.20295767,224.18371231,227.6444293,232.21890785,239.90169898,233.91249078,239.60811831,225.97268367,230.73831318
4,Labourers-Part time-Males,79.59638324,89.84770618,94.45904575,96.52916004,87.89419803,105.36446133,96.38452106,101.02634956,102.09335499,112.9684791,113.04262406,119.83144299,106.42399149,112.02160245,106.79021203,125.23174905,123.15625116,126.13751013,123.13902653,130.78090048,133.7747695,137.72778962,130.84091812,137.29238794,126.60872121,130.19759338,137.90872879,134.71823531,136.7482562,139.75210031,154.72374469,151.97100385,151.4768532,142.34617124,145.50448626,159.14614029,151.54956498,155.02395276,177.00678342,170.01414794,154.92426529,168.02235366,175.09594639,180.99102413,164.33290056,176.99801257,173.54181185,186.6300516,182.96498477,190.7302003,182.53317917,174.080516,180.25999516,185.66407887,187.03143892,185.72383954,190.5869784,191.4835844,198.37815876,192.72612503,203.53127269,198.05105165,216.20878006,217.01026488,200.83021852,213.97419584,217.46250755,218.79487094
4,Machinery Operators and Drivers-Full time-Females,66.32217003,66.359201,71.36839611,75.77330805,72.92839824,77.04997671,75.10562517,75.86951411,76.79687128,74.41306551,79.78694803,75.64720467,71.52910822,71.7366496,69.42783002,69.72702825,64.37299317,63.12920611,68.36087504,69.13395235,63.06579382,56.5506323,56.51666732,57.44232693,59.56768072,63.66383432,58.83539426,64.57106248,62.33632529,56.14547111,54.62993273,61.45287466,59.120689,53.15391329,53.33353682,54.23197485,50.59652369,50.6693032,50.9083929,50.1385827,51.03688457,49.21877265,49.20559478,53.6928275,53.0818135,49.36921254,51.32962752,51.36511276,50.26410937,46.20759312,46.03843985,44.46970129,46.78195756,51.09383405,44.93881641,44.64257103,41.43776719,40.3624253,35.38492791,38.89158562,41.5732998,39.64382772,42.24172979,42.78158809,39.02710088,43.16214039,41.54998953,42.24566061
4,Machinery Operators and Drivers-Full time-Males,474.17396067,474.08906151,467.92814681,479.37748046,474.09327621,477.85448001,474.79405614,477.48715283,484.33173041,483.31960287,490.84401915,487.86527303,481.54263137,473.97190106,471.98567026,463.34659736,465.85877401,459.12412958,445.08534624,435.76356899,434.80523358,434.51313968,440.22443021,422.61324791,434.66043801,430.06649287,425.23997829,443.51724534,448.2286191,451.45373385,460.95424516,453.47755387,463.68149779,467.77371875,482.88600844,483.12742182,464.78166904,464.30580235,503.84416116,512.88137769,499.58222115,483.86869461,478.91112501,488.72755695,484.37116666,479.89217362,488.41872566,518.67238988,498.20041463,491.1453855,487.83080716,492.62575759,482.66474989,499.81517557,488.48181462,474.38236875,480.49678394,490.68512716,496.02178323,488.43518427,489.13867928,492.36531869,487.92820808,497.13877889,504.9812688,495.01832605,481.8613198,481.20908451
4,Machinery Operators and Drivers-Part time-Females,21.63175533,24.65900564,20.60406644,24.49545196,22.57456918,25.97286832,26.16399356,24.14089466,23.76697128,27.38367072,25.00571834,28.01083796,27.24654227,26.51146624,27.10187414,24.59758387,25.22476852,26.82539535,23.20499665,26.07951678,25.55222795,23.86004688,23.63662629,25.97415332,22.29037109,22.44796174,24.3971768,26.79333942,27.01419589,28.31246372,27.36904767,26.41803808,22.0766577,31.36627911,28.82562934,25.96353452,25.3131748,25.7269121,24.16128203,25.64279325,26.41082695,31.37467116,29.35200335,28.48551305,21.50982937,24.14574123,22.86700355,23.83585083,23.19315201,29.54670194,25.13323087,28.66013024,27.85384965,25.42923283,24.24674417,29.91207003,27.1262414,24.56085121,26.05631773,24.73139191,24.96949532,25.22942359,25.88292523,24.34677982,28.8967907,26.29040654,33.53189318,27.80468196
4,Machinery Operators and Drivers-Part time-Males,23.7430679,24.19024972,25.29265016,29.98433052,26.4116987,26.40104348,27.05044775,30.32453283,24.21042736,26.37439971,28.8267195,32.74420558,29.37892923,29.33421632,28.87488063,29.69310133,31.23978375,33.98557269,35.22729513,36.9740343,33.94580582,37.42453362,41.64921064,38.25787041,37.83441864,41.0389875,40.27198368,44.84116366,42.04684859,41.56892315,45.68469312,44.15312838,45.95232907,46.95536877,47.50332866,49.48353747,49.67625232,46.81578766,52.14749645,51.43801886,50.74681786,49.68752258,49.98082577,53.21846798,51.40497667,55.31093475,57.19063717,55.96789362,55.05131972,56.97667677,50.68191399,55.2490392,59.33976074,57.65211783,55.69727846,58.68809168,56.37297805,66.40170054,70.18372919,64.28115716,70.48460388,65.10389999,63.94535967,68.32946925,62.40550913,68.18609265,69.63097382,61.98042815
4,Managers-Full time-Females,156.93182475,159.07565743,159.50466279,163.39067907,173.73421465,169.88731271,170.52217067,180.31118496,177.566635,178.34501189,172.62296256,185.43087067,186.18094803,185.37348702,189.65995892,195.64138947,196.41583439,195.84307535,195.01401116,202.13680581,192.80371654,190.17018734,195.39398027,200.84798528,195.42698863,195.12408729,198.66514985,212.11001611,199.89536493,192.56979029,203.75526592,215.38425931,195.10839445,194.91775674,189.03544647,208.89857387,211.98882912,202.56062605,214.50446797,211.7944628,216.66621187,216.22178627,209.37092837,218.71167642,212.60124763,211.28758895,208.76337387,218.82039826,218.59863194,220.20679111,222.65002615,237.62839968,235.07349294,228.92724547,246.93556842,253.7174096,260.77625832,263.63227451,266.77887197,280.57656801,272.51827305,267.39733727,270.55570459,268.22277031,290.51087125,274.0693275,264.6878742,284.86020758
4,Managers-Full time-Males,595.2047538,609.47461942,614.01214814,617.5468973,618.22168828,632.77772262,634.74445233,638.56144725,635.68978564,632.64982298,636.54399921,652.09349453,666.67803851,661.87566133,658.09886724,652.06256697,641.72249286,637.95957501,625.74388863,640.60217522,618.96356511,620.97295072,631.36001665,620.6727071,637.26528878,644.24936885,649.50259887,654.46099054,638.76163886,655.35542294,664.15970198,651.64809075,631.70011997,652.69602965,637.27179705,651.36007938,662.89316129,655.41523644,672.8920986,660.15603491,664.94834426,670.162466,655.67617913,673.53145661,647.56801482,666.99386743,673.64595642,680.13195268,678.80551679,675.7713861,700.59023513,706.68507086,714.39973403,685.08858116,676.834799,692.33768702,684.03127459,718.13148856,711.70222221,760.15148091,749.96252734,739.40767859,704.62709148,711.18271534,703.84590431,731.60874351,732.72408012,743.1681076
4,Managers-Part time-Females,84.88103636,90.69887834,90.33066188,81.58559734,86.00362133,89.23370119,93.49486252,88.27219831,95.34408468,93.57370406,92.24481973,93.02410366,91.2205935,94.03514533,90.22882586,101.4772294,95.28771842,94.56827417,89.9359336,96.96267405,91.25165622,96.96513927,94.26128931,98.05458993,94.8656634,98.82874467,96.76976533,97.28373148,95.72462419,96.05883023,100.06356687,102.87979253,97.38153085,102.54164964,98.84937371,98.79416505,100.14366891,100.8061382,64.32268248,68.90842768,64.62249355,63.55966654,65.78354912,59.93653875,58.10622142,65.8680051,63.59366454,61.30504241,59.55725155,60.76630254,67.44462408,60.95987402,63.12892484,68.83553771,67.98290875,72.23377891,67.6054089,66.2113615,81.70981907,85.67625076,86.51641615,85.73950244,78.56771601,77.31353388,81.06849808,85.9947938,83.84863978,80.99512898
4,Managers-Part time-Males,24.34420926,24.53355896,25.70424489,24.36573584,24.58828549,26.59589683,22.05322742,26.10624841,26.58869918,26.131464,27.076037,32.4730653,31.48454973,36.302997,30.22917176,30.61031542,33.14122565,33.30651602,28.43899837,30.71962079,31.65383018,33.93293949,37.56979546,32.09336364,30.72283978,31.00876484,35.12232928,36.39055073,37.52726396,36.79274245,31.98542483,36.19522884,33.47321651,37.55993245,39.25961834,37.95545066,40.01688284,38.70820548,24.42915913,26.47705844,26.98147736,27.36615294,29.96715277,26.3041542,32.4738329,35.31227354,33.19318682,29.35021072,35.56553146,34.13187388,29.77011784,34.92069389,31.0845813,29.49888347,34.55350941,37.78087646,33.79493112,42.05280105,40.41993168,41.87271535,45.34241741,40.55669072,36.17878863,43.24546468,43.74403215,44.0945369,39.08936398,43.27661639
4,Professionals-Full time-Females,331.55780429,336.96419709,332.80505867,342.05219604,344.28859344,342.32800832,347.48971805,352.82959234,361.98879358,370.50662489,369.64175015,371.62102864,380.92809381,385.6073413,402.88315615,385.70982292,391.76779651,400.55705548,404.03534014,394.61147394,414.3052543,413.28716127,410.99283586,405.25383754,405.07624856,411.24613469,429.93518075,423.72375321,434.7137948,412.73044427,416.33130375,421.89629438,425.42552632,455.35150355,459.22313213,471.83930347,464.52815108,457.08209898,472.56114337,485.61240274,476.05009464,487.3920036,500.20341914,490.38801966,488.11854997,500.56989387,506.42928794,526.50347853,530.74045731,518.31616849,523.20286041,542.34953573,548.90669209,563.50461501,566.4929558,567.01471114,585.29211511,574.04527641,554.64613871,557.27373236,572.69388623,593.00917919,596.46164653,588.58631348,605.38471993,592.11101124,589.48874468,613.11332109
4,Professionals-Full time-Males,577.71424532,583.71378608,580.33083922,569.05847201,603.46845315,606.32440902,602.09738247,605.96137857,620.60863551,629.48309688,632.61333811,639.13619345,638.84966576,638.30944978,648.01355943,643.54021904,648.86677581,642.51967978,659.25154959,631.4432914,627.40203728,632.3606605,645.22812418,638.5011971,636.76044001,622.17433869,630.69300459,631.07496985,636.09578308,642.48431153,663.42332927,667.11400843,673.57623941,681.27520005,685.65497668,703.70554852,702.59157127,695.5290947,678.41108571,711.80913974,696.00110113,689.49798556,702.7788334,727.47858581,741.010138,726.84325741,730.51013412,759.10593093,777.71916195,764.08629482,740.49385245,758.19369031,768.35143279,782.72682787,785.64163728,787.74356827,812.02045154,802.35919852,808.2326917,795.25247224,812.14329998,814.90472283,807.64337047,826.930078,840.23187179,821.39687824,815.84758626,830.14783565
4,Professionals-Part time-Females,126.51681571,145.54111085,154.23259838,146.10155425,125.12349303,146.61135101,156.10346779,149.3121405,136.90052423,168.73863292,158.87612294,161.33588412,156.83193549,176.33899857,173.39343249,178.16705031,165.97679877,188.95364513,188.2522109,187.48730641,170.56707349,191.24665555,200.98646987,203.07285953,176.95514747,184.03840875,195.17996889,194.19302768,169.10783453,201.39783674,200.07393963,195.33622156,183.03375494,206.06565214,206.26617735,214.52758504,203.17136931,218.88394993,217.44055296,221.0914286,210.61471003,227.01730086,233.35584499,236.36282623,217.05345789,243.45957008,239.2521285,230.16801784,220.53993569,231.57215068,240.89264182,251.84817914,230.25703489,250.01143429,257.57437339,250.43912406,241.14536802,277.40627488,283.46719441,284.92623446,266.73182988,284.75386672,307.12473852,293.32464223,291.56133871,302.97578306,316.79047205,310.54707541
4,Professionals-Part time-Males,36.42816547,37.7784925,42.6860166,40.52953166,36.13771912,39.29717888,41.08340606,41.62336622,35.75453689,42.97995668,46.63281076,46.5927757,42.84546668,47.28962907,49.59093201,41.36918586,42.03139333,46.80423035,49.8601502,50.07184891,47.06945324,60.99329543,59.05903247,49.48070781,41.53131563,49.23134828,51.01864703,49.15891154,51.95544354,55.4443072,57.01473152,56.33304319,54.03783678,60.78058381,63.0289756,61.79061365,55.2308003,71.33080016,61.37285817,56.91278064,52.8632052,68.31801925,67.037773,67.78174946,64.95110898,77.03849131,72.13983506,73.2442592,69.3828151,74.81331934,77.40673192,71.2278731,74.04702081,88.22268258,87.18664924,86.55247303,72.64370067,92.62847376,102.08639797,92.21249783,86.27481723,97.97434513,109.62588014,96.36026,90.11850545,98.78504392,103.48822756,106.00238244
4,Sales Workers-Full time-Females,302.52384038,279.75263307,271.9577462,302.05739254,293.09717189,287.33081849,285.11083678,293.29176439,297.47343265,299.12208077,317.86827561,320.99327332,308.23627282,320.0316457,311.29084938,324.27846451,306.61316265,289.52279544,292.71309365,295.27359603,303.52880236,294.58507808,282.83954848,288.99146615,291.39512054,276.5756519,260.11076486,274.08698207,281.75176053,289.73754066,286.78928077,301.21780822,312.60596312,305.32965189,291.91097725,305.18040257,318.00510148,315.89141268,297.38462048,290.05969808,288.25627565,284.67122876,269.25207489,289.27463039,293.30135398,292.22921565,288.62024788,283.93425391,292.50064598,283.52643972,283.11652923,272.1416075,274.85832721,267.88481675,281.51028275,281.92954598,273.63536437,278.65718149,272.30251455,282.5944769,262.42748943,279.21936188,273.19335421,296.75780164,292.76338411,293.29016061,271.91467564,288.25743054
4,Sales Workers-Full time-Males,390.88062917,391.94141077,388.81666325,384.02351366,398.03991404,391.23884442,375.31641881,366.54718777,386.61106878,385.98069912,393.13600805,396.28314744,406.10844201,404.57488955,392.82539483,404.40623869,393.19114904,378.85017855,387.62429853,383.52513184,387.13198671,371.72395295,355.0822699,383.83063603,373.44775309,372.79890216,372.92832934,373.89012705,379.60541899,383.97106462,379.83275042,382.95524694,414.69514877,401.56456599,391.14152941,391.30595796,401.41285549,411.29137806,385.26743514,370.47374517,372.59774338,361.62891308,370.81747735,380.24930901,383.5897384,381.7609025,369.8689928,379.91622786,391.8492788,385.97553552,389.93900551,389.75476365,391.83195287,377.4561167,386.36537774,410.07804402,395.21058248,379.89750438,351.78447817,363.45014842,365.61017473,378.11571607,388.86217546,394.09854943,404.0378933,387.27340209,390.89706764,382.69719892
4,Sales Workers-Part time-Females,233.55988784,247.78195678,244.86629848,263.96799612,246.75277368,252.10575873,262.62314439,270.96553962,266.59652157,286.08547256,291.55270397,302.29583044,290.41979425,291.83530046,294.42591006,306.97981583,296.70661166,298.69361841,304.68748781,300.6654989,297.3838033,309.96674883,309.1544736,308.73346324,300.58381036,316.11851051,309.45869905,306.03525814,303.192244,334.82576318,321.69948517,333.62580833,321.1948806,340.9787752,337.10682407,351.93786249,351.71909283,360.29663264,375.30651922,359.72471026,367.8555338,375.45287289,368.65709043,405.74870292,392.67875958,399.73898552,395.67944973,407.7772708,404.49440729,410.65923815,401.40035117,404.69741602,401.678685,409.07013974,420.08193227,412.17006559,419.34525298,420.07372156,414.49138583,425.44472241,431.96562779,434.17483949,436.99004979,455.52033623,439.59010718,464.08456795,456.43996338,448.6812982
4,Sales Workers-Part time-Males,44.83434719,49.30228917,55.10760853,50.718003,46.3307065,42.59600852,47.34375723,57.57048112,52.01146352,52.74603911,58.60296532,61.45471329,63.9755064,68.58826429,61.06675913,59.93835118,58.23735936,65.30425513,68.88078805,72.64926688,71.2824509,78.27786472,77.02933347,72.24103745,70.50576875,78.20112052,68.31182771,77.61953959,74.42055398,81.82895456,83.46144233,84.46857788,75.73734096,90.09444313,90.59349126,90.4023187,81.96033605,91.98255233,105.31917062,109.15867461,105.53378833,115.53948653,108.13234468,112.29560901,115.48491289,114.7381047,112.22435221,116.18052679,106.53144098,114.59472493,105.91027511,118.81469048,111.40289187,125.28958687,118.00694696,117.07599399,132.25385366,133.99473858,142.29159306,140.3228038,127.72347492,137.37084683,145.06881294,148.81967283,152.9875017,145.3832658,147.23809628,149.53811701
4,Technicians and Trades Workers-Full time-Females,100.27715503,101.82958392,98.93810296,93.65176437,98.88599391,94.98500815,97.92885207,98.92570178,103.30416179,111.96852151,111.58338813,112.35530012,110.37152194,118.60290438,117.17602109,108.778884,103.86949429,106.47391773,104.62588333,101.79348069,101.81943109,100.44982461,99.98733223,102.68026139,100.34519769,106.21388305,103.3370488,101.41707476,107.73818175,108.10169406,110.53925413,108.87113115,111.75383683,112.77683299,111.11226537,106.81719987,114.26152594,111.36446142,110.62272464,107.39475581,114.55088638,117.97945279,112.51485372,106.14256696,119.98250694,107.68945776,111.2313207,102.94675127,108.4316582,114.01063121,104.07439771,120.95110978,116.78686505,112.32242906,104.43729743,109.87833171,106.5564206,111.33684414,109.153687,113.45859212,117.54966336,111.94043297,111.27451604,114.24855024,126.06400935,110.20719445,113.17782487,119.82467213
4,Technicians and Trades Workers-Full time-Males,1082.29410705,1075.6175685,1087.03371356,1075.17512381,1097.71641677,1115.35900697,1136.18471872,1145.79471526,1178.56841445,1184.61734686,1172.79455869,1176.63975853,1160.19435739,1151.94345243,1144.63422592,1130.86271272,1106.97037754,1079.25097712,1070.82988811,1074.238782,1078.6318329,1072.12126218,1054.678929,1027.6782425,1052.54863633,1060.60757783,1053.94092042,1078.59219738,1064.41077946,1049.44945927,1058.91460532,1088.20318265,1103.34503606,1102.0196911,1093.3018982,1091.77263769,1112.79533611,1112.25565092,1099.11893602,1095.40275373,1116.71676195,1111.30897085,1083.26493763,1091.22294821,1123.67423072,1108.07918018,1089.94885806,1086.2527741,1079.23384307,1105.52398596,1114.56913447,1133.43580205,1127.32774441,1137.59258261,1131.73597507,1116.47809832,1095.43632738,1084.60700523,1088.36938308,1096.34987606,1107.26398382,1104.95492459,1085.49257714,1102.28703315,1121.25572459,1131.8399583,1141.3509571,1151.12919286
4,Technicians and Trades Workers-Part time-Females,35.9559765,35.24684318,34.61878921,43.50145317,39.87252064,42.72819807,35.4739207,36.17351666,38.89023457,42.354148,42.26260746,42.96606054,38.57931509,44.4589106,41.05725154,43.73127475,42.10441935,46.61670227,47.34149766,45.59385376,42.33890489,42.21469042,48.58759344,47.23206692,42.22404158,46.12166358,47.09591611,47.05547281,48.50805262,41.56629871,49.86421829,55.26799657,52.71403178,50.93487972,53.22163324,52.19400187,48.7103707,48.3511163,49.78322273,52.57702813,52.06461429,55.97460378,53.16591951,58.2257282,51.98444611,54.66861311,50.14074688,53.44000901,54.55501917,55.94141256,59.85742315,63.78739718,56.41572467,59.15163002,61.53712749,59.33649305,61.28483753,67.26890578,63.89938126,65.05488417,56.93512575,58.70556877,60.36364907,65.44303703,73.05158236,71.420022,65.32580991,68.72457632
4,Technicians and Trades Workers-Part time-Males,33.81378416,40.04856981,40.20660898,41.30177901,36.02249724,37.20785263,40.97628286,38.39419525,35.08024244,43.07943102,39.80452861,45.509478,40.81360047,46.13888661,46.81327629,44.40179045,47.27893789,53.2635688,49.68857399,56.44447618,57.13435502,57.78861592,61.04169202,59.28691599,50.32320947,52.90410933,58.52137434,49.94995132,51.08059594,59.82879607,55.32174068,54.50103013,50.90075534,59.04943607,58.51455217,58.21163321,57.05995097,54.59280672,59.47448755,56.71541927,57.79291302,54.72854988,54.3354304,60.24928408,55.97105047,64.79180835,55.4790213,62.83634006,59.16352269,61.42652685,67.4119602,68.4976204,64.66930111,69.58896167,71.51012968,67.28685992,64.65660561,80.49271247,79.71332828,78.77194901,78.63470905,83.12367884,85.71769704,81.43363868,81.52786834,90.18641778,84.54916886,78.26851569
